PLAYERID,NAME,FNAME,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL
2356,Gomis,Joseph,JOGOMIS,19780207,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2357,Foirest,Laurent,LAFOIRE,19730909,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2358,Mason Rocca,Richard,RIROCCA,19771106,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2397,Williams,Sean,SNWILLI,19860913,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2398,Smith,Jason,JNSMITH,19860302,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2399,Cook,Daequan,DACOOK_,19870428,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2400,Dudley,Jared,JADUDLE,19850710,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2401,Chandler,Wilson,WICHAND,19870510,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2402,Almond,Morris,MOALMON,19850202,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2403,Brooks,Aaron,AABROOK,19850114,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2404,Tucker,Alando,ALTUCKE,19840211,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2406,Landry,Carl,CALANDR,19830919,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2407,Pruitt,Gabe,GAPRUIT,19860319,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2408,Fazekas,Nick,NIFAZEK,19850617,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2409,Davis,Glen,GLDAVIS,19860101,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2410,Davidson,Jermareo,JEDAVID,19841115,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2414,Richard,Chris,CHRICHA,19841225,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2416,Haluska,Adam,ADHALUS,19831116,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2419,Lasme,Stephane,STLASME,19821217,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2420,McGuire,Dominic,DOMCGUI,19851020,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2421,Gray,Aaron,AAGRAY_,19841207,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2423,Curry,JamesOn,JACURRY,19860107,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2424,Green,Taurean,TAGREEN,19861128,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2425,Nichols,Demetris,DENICHO,19840904,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2427,Hill,Herbert,HEHILL_,19841001,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2428,Sessions,Ramon,RASESSI,19860411,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
2430,Strawberry,DJ,DJSTRAW,19850615,,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2008,FALSE
8000,Adelman,Rick,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8001,Brown,Larry,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8002,Carlesimo,P.J.,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8003,Carlisle,Rick,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8004,Cartwright,Bill,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8005,Chaney,Don,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8006,Cheeks,Maurice,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8007,Collins,Doug,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8008,Cowens,Dave,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8009,Daly,Chuck,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8010,Dunleavy,Mike,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8011,Evans,Mike,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8012,Floyd,Tim,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8013,Gentry,Alvin,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8014,Harris,Del,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8015,Hill,Brian,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8016,Issel,Dan,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8017,Jackson,Phil,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8018,Johnson,Frank,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8019,Karl,George,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8020,Kruger,Lon,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8021,Lowe,Sidney,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8022,Lucas,John,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8023,McMillan,Nate,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8024,Nelson,Don,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8025,O'Brien,Jim,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8026,Popovich,Gregg,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8027,Riley,Pat,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8028,Rivers,Doc,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8029,Saunders,Flip,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8030,Scott,Byron,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8031,Silas,Paul,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8032,Skiles,Scott,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8033,Sloan,Jerry,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8034,Thomas,Isiah,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8035,Tomjanovich,Rudy,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8036,Van Gundy,Jeff,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8037,Wilkens,Lenny,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8038,Winters,Brian,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8039,Coach,50's,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8040,Coach,60's,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8041,Coach,70's,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8042,Coach,80's,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8043,Coach,90's,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8044,Ainge,Danny,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8046,Thomas,Isiah,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8047,Musselman,Eric,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8048,Bzdelik,Jeff,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8049,Stotts,Terry,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8050,Smart,Keith,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8051,Johnson,Dennis,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8052,Brown,Hubie,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8053,Fratello,Mike,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8054,Ayers,Randy,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8055,O'Neill,Kevin,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8056,Jordan,Eddie,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8057,Lopez,Moncho,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8058,Stern,David,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8059,Coach,Charlotte,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8060,Coach,Training,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8061,Porter,Terry,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8064,Davis,Johnny,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8065,Frank,Lawrence,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8069,Van Gundy,Stan,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8071,D'Antoni,Mike,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8074,Bickerstaff,Bernie,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8075,Montgomery,Mike,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8076,Mitchell,Sam,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8077,Woodson,Mike,,,,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8080,Williams,Herb,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
8087,Weiss,Bob,,,,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE
9500,ATM,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9501,Big Freeze,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9502,Big Time,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9503,Blink,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9504,Buckets,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9505,Chainz,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9506,Chill,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9507,Dead Eye,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9508,Dimes,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9509,Freak,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9510,Handles,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9511,Ice,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9512,Lightning,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9513,Mad Skillz,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9514,Shorty,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9515,Showstopper,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9516,Smoove,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9517,The Game,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9518,The Hurt,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9519,X-Factor,,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
9898,Coach,The,,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE
