PLAYERID,NAME,FNAME,NAMECOMBINE,ID7,BIRTHDATE,SKINTONE,EYEWEAR,SPEECH05,CFAVAIL,USE,COACH,PORTIN05,PORTIN06,IS07OR08,ISID7DUPL,ISIDDUPL
1267,Mbenga,DJ,"Mbenga,DJ",DIMBENG,19801230,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1268,Nocioni,Andres,"Nocioni,Andres",ANNOCIO,19791130,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1269,Tabuse,Yuta,"Tabuse,Yuta",YUTABUS,19801005,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1270,Johnson,Arthur,"Johnson,Arthur",ARJOHNS,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1271,Jenkins,Horace,"Jenkins,Horace",HOJENKI,19741014,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1272,Edwards,John,"Edwards,John",JOEDWAR,19810731,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1273,Ross,Quinton,"Ross,Quinton",QUROSS_,19810430,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1274,Barrett,Andre,"Barrett,Andre",ANBARRE,19820221,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1275,Storey,Awvee,"Storey,Awvee",AWSTORE,19770418,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1276,Davis,Josh,"Davis,Josh",JSDAVIS,19800810,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1277,Daniels,Erik,"Daniels,Erik",ERDANIE,19820401,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1278,Wilkins,Damien,"Wilkins,Damien",DAWILKI,19800111,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1279,Kutluay,Ibrahim,"Kutluay,Ibrahim",IBKUTLU,19740701,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1280,Reiner,Jared,"Reiner,Jared",JAREINE,19800408,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1282,Thomas,Billy,"Thomas,Billy",BITHOMA,19751223,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1283,Bobbitt,Tony,"Bobbitt,Tony",TOBOBBI,19791022,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1284,May,Sean,"May,Sean",SEMAY__,19840404,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1285,Butler,Jackie,"Butler,Jackie",JABUTLE,19850310,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1286,Jones,Mark,"Jones,Mark",MAJONES,19750525,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1287,Thomas,James,"Thomas,James",JMTHOMA,19801122,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1288,Felton,Raymond,"Felton,Raymond",RAFELTO,19840626,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1289,Bogut,Andrew,"Bogut,Andrew",ANBOGUT,19841128,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1290,Williams,Marvin,"Williams,Marvin",MRWILLI,19860619,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1291,Williams,Deron,"Williams,Deron",DEWILLI,19840626,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1292,Frye,Channing,"Frye,Channing",CHFRYE_,19830517,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1293,Granger,Danny,"Granger,Danny",DAGRANG,19830420,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1294,Paul,Chris,"Paul,Chris",CHPAUL_,19850506,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1295,Webster,Martell,"Webster,Martell",MAWEBST,19861204,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1296,Diogu,Ike,"Diogu,Ike",IKDIOGU,19830911,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1297,Villanueva,Charlie,"Villanueva,Charlie",CHVILLA,19850824,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1298,Bynum,Andrew,"Bynum,Andrew",ANBYNUM,19871027,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1299,Vazquez,Fran,"Vazquez,Fran",FRVAZQU,19830501,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1300,Chambers,Tom,"Chambers,Tom",TOCHAMB,19590621,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1301,Nance,Larry,"Nance,Larry",LANANCE,19590212,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1302,Dawkins,Darryl,"Dawkins,Darryl",DADAWKI,19570111,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1304,Gadzuric,Dan,"Gadzuric,Dan",DAGADZU,19780202,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1305,Pietrus,Mickael,"Pietrus,Mickael",MIPIETR,19820207,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1306,Okur,Mehmet,"Okur,Mehmet",MEOKUR_,19790526,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1307,Welsch,Jiri,"Welsch,Jiri",JIWELSC,19800127,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1308,Fox,Rick,"Fox,Rick",RIFOX__,19690724,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1309,Nash,Steve,"Nash,Steve",STNASH_,19740207,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1310,Magloire,Jamaal,"Magloire,Jamaal",JAMAGLO,19780521,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1311,Najera,Eduardo,"Najera,Eduardo",EDNAJER,19760711,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1312,Arroyo,Carlos,"Arroyo,Carlos",CAARROY,19790730,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1313,Barbosa,Leandrinho,"Barbosa,Leandrinho",LEBARBO,19821128,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1314,Olowokandi,Michael,"Olowokandi,Michael",MIOLOWO,19750403,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1315,Bell,Raja,"Bell,Raja",RABELL_,19760919,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1316,Dalembert,Samuel,"Dalembert,Samuel",SADALEM,19810510,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1317,Mourning,Alonzo,"Mourning,Alonzo",ALMOURN,19700208,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1318,Anthony,Carmelo,"Anthony,Carmelo",CAANTHO,19840529,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1319,Bosh,Chris,"Bosh,Chris",CHBOSH_,19840324,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1320,Haslem,Udonis,"Haslem,Udonis",UDHASLE,19800609,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1321,James,LeBron,"James,LeBron",LEJAMES,19841230,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1322,Hayes,Jarvis,"Hayes,Jarvis",JAHAYES,19810809,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1323,Hinrich,Kirk,"Hinrich,Kirk",KIHINRI,19810102,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1324,Howard,Josh,"Howard,Josh",JOHOWAR,19800428,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1325,Kaman,Chris,"Kaman,Chris",CHKAMAN,19820428,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1326,Wade,Dwyane,"Wade,Dwyane",DWWADE_,19820117,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1327,Okafor,Emeka,"Okafor,Emeka",EMOKAFO,19820928,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1328,Howard,Dwight,"Howard,Dwight",DWHOWAR,19851208,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1329,Deng,Luol,"Deng,Luol",LUDENG_,19850416,4,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1330,Harris,Devin,"Harris,Devin",DVHARRI,19830227,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1331,Livingston,Shaun,"Livingston,Shaun",SHLIVIN,19850911,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1332,Iguodala,Andre,"Iguodala,Andre",ANIGUOD,19840128,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1333,Gordon,Ben,"Gordon,Ben",BEGORDO,19830404,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1334,Childress,Josh,"Childress,Josh",JOCHILD,19830620,3,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1335,Araujo,Rafael,"Araujo,Rafael",RAARAUJ,19800828,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1336,Webb,Spud,"Webb,Spud",SPWEBB_,19630713,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1337,Chambers,Tom,"Chambers,Tom",TOCHAMB,19590621,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1339,Abdul-Jabbar,Kareem,"Abdul-Jabbar,Kareem",KAABDUL,19470416,2,33,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1340,Mourning,Alonzo,"Mourning,Alonzo",ALMOURN,19700208,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1341,Korolev,Yaroslav,"Korolev,Yaroslav",YAKOROL,19870507,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1342,May,Sean,"May,Sean",SEMAY__,19840404,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1343,McCants,Rashad,"McCants,Rashad",RAMCCAN,19840925,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1344,Wright,Antoine,"Wright,Antoine",ANWRIGH,19840206,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1345,Graham,Joey,"Graham,Joey",JOGRAHA,19820611,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1346,Green,Gerald,"Green,Gerald",GEGREEN,19860126,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1347,Warrick,Hakim,"Warrick,Hakim",HAWARRI,19820708,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1348,Hodge,Julius,"Hodge,Julius",JUHODGE,19831118,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1349,Robinson,Nate,"Robinson,Nate",NAROBIN,19840531,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1350,Jack,Jarrett,"Jack,Jarrett",JRJACK_,19831028,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1351,Garcia,Francisco,"Garcia,Francisco",FRGARCI,19811231,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1352,Head,Luther,"Head,Luther",LUHEAD_,19821126,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1353,Petro,Johan,"Petro,Johan",JOPETRO,19860127,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1354,Maxiell,Jason,"Maxiell,Jason",JAMAXIE,19830218,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1355,Kleiza,Linas,"Kleiza,Linas",LIKLEIZ,19850103,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1356,Mahinmi,Ian,"Mahinmi,Ian",IAMAHIN,19861105,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1357,Simien,Wayne,"Simien,Wayne",WASIMIE,19830309,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1358,Lee,David,"Lee,David",DALEE__,19830429,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1359,Stoudamire,Salim,"Stoudamire,Salim",SASTOUD,19821011,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1360,Ewing,Daniel,"Ewing,Daniel",DAEWING,19830326,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1361,Bass,Brandon,"Bass,Brandon",BRBASS_,19850430,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1362,Miles,CJ,"Miles,CJ",CJMILES,19870318,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1363,Sanchez,Ricky,"Sanchez,Ricky",RISANCH,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1364,Ilyasova,Ersan,"Ilyasova,Ersan",ERILYAS,19870515,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1365,Turiaf,Ronny,"Turiaf,Ronny",ROTURIA,19830113,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1366,Diener,Travis,"Diener,Travis",TRDIENE,19820301,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1367,Wafer,Von,"Wafer,Von",VOWAFER,19850721,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1368,Ellis,Monta,"Ellis,Monta",MOELLIS,19851026,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1369,Ukic,Roko,"Ukic,Roko",ROUKIC_,19841205,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1370,Taft,Chris,"Taft,Chris",CHTAFT_,19850310,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1371,Ilic,Mile,"Ilic,Mile",MIILIC_,19840602,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1372,Williams,Louis,"Williams,Louis",LOWILLI,19861027,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1373,Lorbek,Erazem,"Lorbek,Erazem",ERLORBE,19840101,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1374,Wright,Bracey,"Wright,Bracey",BRWRIGH,19840701,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1375,Gelabale,Mickael,"Gelabale,Mickael",MIGELAB,19830522,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1376,Blatche,Andray,"Blatche,Andray",ANBLATC,19860822,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1377,Gomes,Ryan,"Gomes,Ryan",RYGOMES,19820901,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1378,Whaley,Robert,"Whaley,Robert",ROWHALE,19820416,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1379,Hervelle,Axel,"Hervelle,Axel",AXHERVE,19831205,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1380,Greene,Orien,"Greene,Orien",ORGREEN,19820204,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1381,Thompson,Dijon,"Thompson,Dijon",DITHOMP,19830223,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1382,Roberts,Lawrence,"Roberts,Lawrence",LAROBER,19821020,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1383,Johnson,Amir,"Johnson,Amir",AMJOHNS,19870501,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1384,Gortat,Marcin,"Gortat,Marcin",MAGORTA,19840217,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1385,Slokar,Uros,"Slokar,Uros",URSLOKA,19830514,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1386,Akyol,Cenk,"Akyol,Cenk",CEAKYOL,19870101,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1387,Acker,Alex,"Acker,Alex",ALACKER,19830121,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1388,Akindele,Deji,"Akindele,Deji",DEAKIND,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1389,Anderson,Alan,"Anderson,Alan",ALANDER,19821016,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1390,Azubuike,Kelenna,"Azubuike,Kelenna",KEAZUBU,19831216,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1391,Banks,Sean,"Banks,Sean",SEBANKS,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1392,Basden,Eddie,"Basden,Eddie",EDBASDE,19830215,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1393,Bynum,Will,"Bynum,Will",WIBYNUM,19830104,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1394,Conroy,Will,"Conroy,Will",WICONRO,19500713,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1395,Gigli,Angelo,"Gigli,Angelo",ANGIGLI,19830406,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1396,Gilchrist,John,"Gilchrist,John",JOGILCH,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1397,Sonseca,Eduardo,"Sonseca,Eduardo",EDHDZSO,19830621,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1398,Homan,Jared,"Homan,Jared",JAHOMAN,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1399,Jones,Dwayne,"Jones,Dwayne",DWJONES,19830609,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1400,Katelynas,Mindaugas,"Katelynas,Mindaugas",MIKATEL,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1401,Majstorovic,Milan,"Majstorovic,Milan",MIMAJST,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1402,Marshall,Rawle,"Marshall,Rawle",RAMARSH,19820220,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1403,Morris,Randolph,"Morris,Randolph",RAMORRI,19721002,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1404,Rivera,Filiberto,"Rivera,Filiberto",FIRIVER,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1405,Roberson,Anthony,"Roberson,Anthony",ANROBER,19830214,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1406,Taylor,Donell,"Taylor,Donell",DOTAYLO,19820726,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1407,Tischer,Lucas,"Tischer,Lucas",LUTISCH,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1408,Walsh,Matt,"Walsh,Matt",MAWALSH,19821202,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1409,Williams,Jawad,"Williams,Jawad",JWWILLI,19830219,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1410,Winston,Kennedy,"Winston,Kennedy",KEWINST,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1411,Zisis,Nikos,"Zisis,Nikos",NIZISIS,19830808,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1412,Jasikevicius,Sarunas,"Jasikevicius,Sarunas",SAJASIK,19760305,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1413,Macijauskas,Arvydas,"Macijauskas,Arvydas",ARMACIJ,19800119,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1414,Oberto,Fabricio,"Oberto,Fabricio",FAOBERT,19750321,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1415,Calderon,Jose Manuel,"Calderon,Jose Manuel",JOCALDE,19810928,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE
1416,Batista,Esteban,"Batista,Esteban",ESBATIS,19830902,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1417,Burleson,Kevin,"Burleson,Kevin",KEBURLE,19790409,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1419,Powell,Josh,"Powell,Josh",JOPOWEL,19830125,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1420,Miles,Aaron,"Miles,Aaron",AAMILES,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1421,Singleton,James,"Singleton,James",JASINGL,19810720,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1422,N'Dong,Boniface,"N'Dong,Boniface",BONDONG,19770903,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1423,Green,Devin,"Green,Devin",DEGREEN,19821025,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1424,Barron,Earl,"Barron,Earl",EABARRO,19810814,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2008,FALSE,FALSE
1425,Gai,Deng,"Gai,Deng",DEGAI__,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1426,Price,Ronnie,"Price,Ronnie",ROPRICE,19830621,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1427,Owens,Andre,"Owens,Andre",ANOWENS,19801031,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1428,Ford,Sharrod,"Ford,Sharrod",SHFORD_,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1429,Randolph,Shavlik,"Randolph,Shavlik",SHRANDO,19831104,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1430,Hayes,Chuck,"Hayes,Chuck",CHHAYES,19830611,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1432,Sanders,Melvin,"Sanders,Melvin",MESANDE,19810103,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1433,Felix,Noel,"Felix,Noel",NOFELIX,19811004,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1434,DeBusschere,Dave,"DeBusschere,Dave",DADEBUS,19401016,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1435,Lovellette,Clyde,"Lovellette,Clyde",CLLOVEL,19290907,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1436,Macauley,Ed,"Macauley,Ed",EDMACAU,,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1437,Mikan,George,"Mikan,George",GEMIKAN,19240618,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1441,Graham,Stephen,"Graham,Stephen",STGRAHA,19820611,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2007,FALSE,FALSE
1505,Sanders,Tom,"Sanders,Tom",TOSANDE,19381108,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1506,Ramsey,Frank,"Ramsey,Frank",FRRAMSE,19310713,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1507,Jones,K.C.,"Jones,K.C.",KCJONES,19320525,,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE
1508,Lovellette,Clyde,"Lovellette,Clyde",CLLOVEL,19290907,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,TRUE,FALSE
1509,Loscutoff,Jim,"Loscutoff,Jim",JILOSTC,19300204,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1510,Swartz,Dan,"Swartz,Dan",DASWART,19341223,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1511,Guarilia,Gene,"Guarilia,Gene",GEGUARI,19370913,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,FALSE
1512,West,Jerry,"West,Jerry",JEWEST_,19380528,1,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,2008,TRUE,FALSE
